"B9545,Matina clay,Hybrid Yellow Corn,Luzon,106,211,16"
"B9545,Mountain soil,Hybrid Yellow Corn,Luzon,106,211,16"
"B9545,San Miguel silty clay loam ,Hybrid Yellow Corn,Luzon,106,211,16"
"B9545G,Bolinao clay ,Biotech Stack-Trait Hybrid,Luzon,107,245,13"
"B9545G,Camasan sandy clay loam,Biotech Stack-Trait Hybrid,Luzon,107,245,13"
"B9545G,Malalag loam,Biotech Stack-Trait Hybrid,Luzon,107,245,13"
"B9545G,Matina clay,Biotech Stack-Trait Hybrid,Luzon,107,245,13"
"B9545G,Mountain soil,Biotech Stack-Trait Hybrid,Luzon,107,245,13"
"B9545G,San Miguel silty clay loam ,Biotech Stack-Trait Hybrid,Luzon,107,245,13"
"B9545RR,Bolinao clay ,Genetically Modified- Yellow,Luzon,107,244,14"
"B9545RR,Camasan sandy clay loam,Genetically Modified- Yellow,Luzon,107,244,14"
"B9545RR,Malalag loam,Genetically Modified- Yellow,Luzon,107,244,14"
"B9545RR,Matina clay,Genetically Modified- Yellow,Luzon,107,244,14"
"B9545RR,Mountain soil,Genetically Modified- Yellow,Luzon,107,244,14"
"B9545RR,San Miguel silty clay loam ,Genetically Modified- Yellow,Luzon,107,244,14"
"B9899G,Bolinao clay ,Biotech Stack-Trait Hybrid,Luzon,105,250,17"
"B9899G,Camasan sandy clay loam,Biotech Stack-Trait Hybrid,Luzon,105,250,17"
"B9899G,Malalag loam,Biotech Stack-Trait Hybrid,Luzon,105,250,17"
"B9899G,Matina clay,Biotech Stack-Trait Hybrid,Luzon,105,250,17"
"B9899G,Mountain soil,Biotech Stack-Trait Hybrid,Luzon,105,250,17"
"B9899G,San Miguel silty clay loam ,Biotech Stack-Trait Hybrid,Luzon,105,250,17"
"B9899G,Bolinao clay ,Biotech Stack-Trait Hybrid,Mindanao,105,250,17"
"B9899G,Camasan sandy clay loam,Biotech Stack-Trait Hybrid,Mindanao,105,250,17"
"B9899G,Malalag loam,Biotech Stack-Trait Hybrid,Mindanao,105,250,17"
"B9899G,Matina clay,Biotech Stack-Trait Hybrid,Mindanao,105,250,17"
"B9899G,Mountain soil,Biotech Stack-Trait Hybrid,Mindanao,105,250,17"
"B9899G,San Miguel silty clay loam ,Biotech Stack-Trait Hybrid,Mindanao,105,250,17"
"B9909G,Bolinao clay ,Genetically Modified- Yellow,Mindanao,101,250,18"
"B9909G,Camasan sandy clay loam,Genetically Modified- Yellow,Mindanao,101,250,18"
"B9909G,Malalag loam,Genetically Modified- Yellow,Mindanao,101,250,18"
"B9909G,Matina clay,Genetically Modified- Yellow,Mindanao,101,250,18"
"B9909G,Mountain soil,Genetically Modified- Yellow,Mindanao,101,250,18"
"B9909G,San Miguel silty clay loam ,Genetically Modified- Yellow,Mindanao,101,250,18"
"B9909R,Bolinao clay ,Genetically Modified- Yellow,Mindanao,100,203,17"
"B9909R,Camasan sandy clay loam,Genetically Modified- Yellow,Mindanao,100,203,17"
"B9909R,Malalag loam,Genetically Modified- Yellow,Mindanao,100,203,17"
"B9909R,Matina clay,Genetically Modified- Yellow,Mindanao,100,203,17"
"B9909R,Mountain soil,Genetically Modified- Yellow,Mindanao,100,203,17"
"B9909R,San Miguel silty clay loam ,Genetically Modified- Yellow,Mindanao,100,203,17"
"BC 42683,Bolinao clay ,Hybrid Yellow Corn,Luzon,109,191,18"
"BC 42683,Camasan sandy clay loam,Hybrid Yellow Corn,Luzon,109,191,18"
"BC 42683,Malalag loam,Hybrid Yellow Corn,Luzon,109,191,18"
"BC 42683,Matina clay,Hybrid Yellow Corn,Luzon,109,191,18"
"BC 42683,Mountain soil,Hybrid Yellow Corn,Luzon,109,191,18"
"BC 42683,San Miguel silty clay loam ,Hybrid Yellow Corn,Luzon,109,191,18"
"BC 81163,Bolinao clay ,Hybrid Yellow Corn,Luzon,109,201,16"
"BC 81163,Camasan sandy clay loam,Hybrid Yellow Corn,Luzon,109,201,16"
"BC 81163,Malalag loam,Hybrid Yellow Corn,Luzon,109,201,16"
"BC 81163,Matina clay,Hybrid Yellow Corn,Luzon,109,201,16"
"BC 81163,Mountain soil,Hybrid Yellow Corn,Luzon,109,201,16"
"BC 81163,San Miguel silty clay loam ,Hybrid Yellow Corn,Luzon,109,201,16"
"BC 81163,Bolinao clay ,Hybrid Yellow Corn,Mindanao,109,201,16"
"BC 81163,Camasan sandy clay loam,Hybrid Yellow Corn,Mindanao,109,201,16"
"BC 81163,Malalag loam,Hybrid Yellow Corn,Mindanao,109,201,16"
"BC 81163,Matina clay,Hybrid Yellow Corn,Mindanao,109,201,16"
"BC 81163,Mountain soil,Hybrid Yellow Corn,Mindanao,109,201,16"
"BC 81163,San Miguel silty clay loam ,Hybrid Yellow Corn,Mindanao,109,201,16"
"BC 9543,Bolinao clay ,Hybrid Yellow Corn,Luzon,108,194,17"
"BC 9543,Camasan sandy clay loam,Hybrid Yellow Corn,Luzon,108,194,17"
"BC 9543,Malalag loam,Hybrid Yellow Corn,Luzon,108,194,17"
"BC 9543,Matina clay,Hybrid Yellow Corn,Luzon,108,194,17"
"BC 9543,Mountain soil,Hybrid Yellow Corn,Luzon,108,194,17"
"BC 9543,San Miguel silty clay loam ,Hybrid Yellow Corn,Luzon,108,194,17"
"BC 9543,Bolinao clay ,Hybrid Yellow Corn,Visayas,108,194,17"
"BC 9543,Camasan sandy clay loam,Hybrid Yellow Corn,Visayas,108,194,17"
"BC 9543,Malalag loam,Hybrid Yellow Corn,Visayas,108,194,17"
"BC 9543,Matina clay,Hybrid Yellow Corn,Visayas,108,194,17"
"BC 9543,Mountain soil,Hybrid Yellow Corn,Visayas,108,194,17"
"BC 9543,San Miguel silty clay loam ,Hybrid Yellow Corn,Visayas,108,194,17"
"BC91528,Bolinao clay ,Hybrid Yellow Corn,Luzon,104,183,16"
"BC91528,Camasan sandy clay loam,Hybrid Yellow Corn,Luzon,104,183,16"
"BC91528,Malalag loam,Hybrid Yellow Corn,Luzon,104,183,16"
"BC91528,Matina clay,Hybrid Yellow Corn,Luzon,104,183,16"
"BC91528,Mountain soil,Hybrid Yellow Corn,Luzon,104,183,16"
"BC91528,San Miguel silty clay loam ,Hybrid Yellow Corn,Luzon,104,183,16"
"BC91528,Bolinao clay ,Hybrid Yellow Corn,Visayas,104,183,16"
"BC91528,Camasan sandy clay loam,Hybrid Yellow Corn,Visayas,104,183,16"
"BC91528,Malalag loam,Hybrid Yellow Corn,Visayas,104,183,16"
"BC91528,Matina clay,Hybrid Yellow Corn,Visayas,104,183,16"
"BC91528,Mountain soil,Hybrid Yellow Corn,Visayas,104,183,16"
"BC91528,San Miguel silty clay loam ,Hybrid Yellow Corn,Visayas,104,183,16"
"BH 102 G,Bolinao clay ,Hybrid Yellow Corn,Luzon,104,201,16"
"BH 102 G,Camasan sandy clay loam,Hybrid Yellow Corn,Luzon,104,201,16"
"BH 102 G,Malalag loam,Hybrid Yellow Corn,Luzon,104,201,16"
"BH 102 G,Matina clay,Hybrid Yellow Corn,Luzon,104,201,16"
"BH 102 G,Mountain soil,Hybrid Yellow Corn,Luzon,104,201,16"
"BH 102 G,San Miguel silty clay loam ,Hybrid Yellow Corn,Luzon,104,201,16"
"BIO #1,Bolinao clay ,Open Pollinated Variety- White,Mindanao,106,226,16"
"BIO #1,Camasan sandy clay loam,Open Pollinated Variety- White,Mindanao,106,226,16"
